time,open,high,low,close,Volume
2025-03-13T11:30:00-03:00,1325.58,1334.31,1325.58,1332.15,156
2025-03-13T11:45:00-03:00,1330.34,1332.62,1325.91,1325.91,79
2025-03-13T12:00:00-03:00,1326.62,1326.62,1320.0,1321.26,29
2025-03-13T12:15:00-03:00,1324.7,1327.75,1324.48,1325.0,84
2025-03-13T12:30:00-03:00,1325.58,1325.58,1323.03,1323.03,4
2025-03-13T12:45:00-03:00,1322.89,1327.18,1319.19,1319.19,114
2025-03-13T13:00:00-03:00,1321.05,1326.09,1321.05,1326.09,7
2025-03-13T13:15:00-03:00,1323.05,1325.63,1322.55,1324.7,46
2025-03-13T13:30:00-03:00,1324.7,1326.67,1321.67,1326.67,63
2025-03-13T13:45:00-03:00,1324.41,1324.41,1322.06,1322.25,14
2025-03-13T14:00:00-03:00,1323.66,1323.66,1320.0,1321.53,6
2025-03-13T14:15:00-03:00,1317.5,1317.5,1313.04,1315.0,57
2025-03-13T14:30:00-03:00,1314.15,1316.43,1312.8,1312.8,34
2025-03-13T14:45:00-03:00,1316.47,1316.47,1315.7,1315.89,7
2025-03-13T15:00:00-03:00,1316.33,1316.69,1314.87,1315.97,22
2025-03-13T15:15:00-03:00,1315.81,1315.81,1314.15,1315.76,12
2025-03-13T15:30:00-03:00,1316.26,1317.14,1315.76,1317.14,7
2025-03-13T15:45:00-03:00,1316.88,1319.03,1316.88,1318.24,139
2025-03-13T16:00:00-03:00,1320.53,1320.53,1317.45,1317.45,5
2025-03-13T16:15:00-03:00,1318.34,1318.34,1312.7,1312.7,31
2025-03-13T16:30:00-03:00,1312.0,1312.0,1308.43,1310.6,53
2025-03-13T16:45:00-03:00,1311.93,1314.21,1310.12,1311.73,424
2025-03-14T10:30:00-03:00,1318.28,1329.9,1317.42,1329.9,87
2025-03-14T10:45:00-03:00,1335.0,1339.67,1327.23,1328.06,19
2025-03-14T11:00:00-03:00,1325.04,1326.76,1318.79,1318.79,100
2025-03-14T11:15:00-03:00,1315.38,1320.6,1315.38,1317.0,67
2025-03-14T11:30:00-03:00,1319.81,1326.02,1317.71,1326.02,19
2025-03-14T11:45:00-03:00,1322.02,1326.67,1322.02,1324.925,159
2025-03-14T12:00:00-03:00,1328.02,1328.31,1321.7,1321.93,12
2025-03-14T12:15:00-03:00,1324.0,1325.0,1321.455,1321.455,4
2025-03-14T12:30:00-03:00,1323.98,1326.24,1321.5,1323.03,77
2025-03-14T12:45:00-03:00,1323.385,1323.385,1317.59,1317.95,202
2025-03-14T13:00:00-03:00,1317.59,1317.99,1312.59,1314.19,129
2025-03-14T13:15:00-03:00,1312.0,1312.72,1308.0,1308.0,84
2025-03-14T13:30:00-03:00,1308.5,1310.0,1307.29,1308.92,71
2025-03-14T13:45:00-03:00,1308.98,1314.6,1308.86,1314.6,20
2025-03-14T14:00:00-03:00,1314.57,1316.9,1313.6,1315.62,22
2025-03-14T14:15:00-03:00,1316.2,1316.61,1315.24,1316.04,13
2025-03-14T14:30:00-03:00,1316.29,1320.73,1316.29,1317.01,87
2025-03-14T14:45:00-03:00,1318.76,1318.9,1315.0,1316.365,26
2025-03-14T15:00:00-03:00,1318.11,1319.305,1318.11,1319.305,25
2025-03-14T15:15:00-03:00,1317.0,1317.0,1313.51,1314.38,18
2025-03-14T15:30:00-03:00,1313.77,1316.24,1313.77,1316.24,5
2025-03-14T15:45:00-03:00,1318.02,1318.06,1314.09,1314.09,15
2025-03-14T16:00:00-03:00,1314.98,1314.98,1313.56,1314.11,6
2025-03-14T16:15:00-03:00,1313.86,1313.86,1310.0,1310.4,32
2025-03-14T16:30:00-03:00,1310.005,1313.01,1309.14,1311.12,61
2025-03-14T16:45:00-03:00,1310.0,1317.98,1308.27,1315.605,191
2025-03-17T10:30:00-03:00,1328.69,1340.0,1328.69,1340.0,38
2025-03-17T10:45:00-03:00,1345.0,1347.49,1340.11,1347.49,80
2025-03-17T11:00:00-03:00,1346.93,1347.39,1341.91,1341.91,132
2025-03-17T11:15:00-03:00,1341.57,1344.36,1341.57,1343.25,67
2025-03-17T11:30:00-03:00,1345.12,1346.24,1336.27,1336.27,188
2025-03-17T11:45:00-03:00,1337.21,1337.21,1335.01,1335.01,13
2025-03-17T12:00:00-03:00,1338.5,1339.72,1335.69,1335.69,35
2025-03-17T12:15:00-03:00,1338.13,1338.81,1335.0,1337.22,71
2025-03-17T12:30:00-03:00,1337.22,1337.22,1328.74,1328.74,45
2025-03-17T12:45:00-03:00,1330.3,1331.74,1328.49,1328.61,215
2025-03-17T13:00:00-03:00,1328.93,1331.46,1328.93,1331.46,49
2025-03-17T13:15:00-03:00,1328.51,1328.51,1326.97,1326.97,16
2025-03-17T13:30:00-03:00,1327.6,1327.6,1324.08,1324.08,110
2025-03-17T13:45:00-03:00,1323.51,1328.18,1323.51,1328.18,17
2025-03-17T14:00:00-03:00,1325.03,1326.58,1322.93,1326.58,16
2025-03-17T14:15:00-03:00,1325.33,1325.33,1323.655,1323.655,10
2025-03-17T14:30:00-03:00,1325.16,1328.27,1324.18,1325.84,65
2025-03-17T14:45:00-03:00,1328.5,1328.5,1324.27,1324.29,39
2025-03-17T15:00:00-03:00,1322.38,1323.17,1322.09,1323.17,20
2025-03-17T15:15:00-03:00,1322.44,1323.53,1322.44,1322.79,8
2025-03-17T15:30:00-03:00,1323.35,1325.0,1322.7,1322.7,172
2025-03-17T15:45:00-03:00,1321.89,1325.59,1321.57,1323.84,44
2025-03-17T16:00:00-03:00,1323.45,1323.84,1319.22,1320.0,47
2025-03-17T16:15:00-03:00,1320.65,1324.8,1320.65,1324.8,52
2025-03-17T16:30:00-03:00,1323.04,1324.9,1320.97,1321.7,55
2025-03-17T16:45:00-03:00,1323.76,1325.39,1313.69,1315.56,500
2025-03-18T10:30:00-03:00,1311.58,1314.695,1304.11,1313.27,97
2025-03-18T10:45:00-03:00,1307.0,1307.0,1302.77,1303.3,98
2025-03-18T11:00:00-03:00,1308.0,1308.0,1308.0,1308.0,5
2025-03-18T11:15:00-03:00,1310.6,1313.67,1308.3,1313.67,119
2025-03-18T11:30:00-03:00,1314.45,1314.45,1314.45,1314.45,3
2025-03-18T11:45:00-03:00,1310.0,1311.01,1308.295,1311.01,13
2025-03-18T12:00:00-03:00,1309.0,1309.29,1306.86,1309.29,24
2025-03-18T12:15:00-03:00,1306.97,1312.65,1306.97,1312.63,37
2025-03-18T12:30:00-03:00,1310.99,1313.08,1310.79,1313.08,11
2025-03-18T12:45:00-03:00,1313.08,1313.78,1310.79,1310.79,24
2025-03-18T13:00:00-03:00,1313.81,1317.21,1313.81,1317.21,18
2025-03-18T13:15:00-03:00,1314.19,1315.41,1313.45,1315.0,43
2025-03-18T13:30:00-03:00,1316.595,1316.595,1313.49,1313.49,22
2025-03-18T13:45:00-03:00,1315.79,1316.07,1313.83,1313.92,113
2025-03-18T14:00:00-03:00,1314.31,1314.32,1311.41,1311.41,17
2025-03-18T14:30:00-03:00,1315.23,1316.89,1315.23,1316.89,16
2025-03-18T14:45:00-03:00,1316.28,1316.28,1314.15,1314.15,14
2025-03-18T15:00:00-03:00,1312.56,1312.56,1311.13,1312.0,23
2025-03-18T15:15:00-03:00,1311.73,1312.31,1311.73,1312.31,9
2025-03-18T15:30:00-03:00,1312.08,1313.805,1310.56,1310.56,67
2025-03-18T15:45:00-03:00,1315.82,1315.82,1313.94,1315.25,6
2025-03-18T16:00:00-03:00,1311.73,1311.81,1309.07,1310.0,57
2025-03-18T16:15:00-03:00,1313.24,1313.24,1311.05,1311.74,30
2025-03-18T16:30:00-03:00,1312.21,1317.48,1312.21,1313.93,75
2025-03-18T16:45:00-03:00,1315.99,1317.19,1313.51,1313.62,1040
2025-03-19T10:30:00-03:00,1307.23,1307.45,1301.045,1301.045,56
2025-03-19T10:45:00-03:00,1300.55,1309.65,1300.41,1305.0,110
2025-03-19T11:00:00-03:00,1305.25,1349.32,1305.25,1337.885,1407
2025-03-19T11:15:00-03:00,1337.26,1353.54,1337.26,1341.01,912
2025-03-19T11:30:00-03:00,1340.285,1340.285,1326.525,1326.525,106
2025-03-19T11:45:00-03:00,1325.73,1326.12,1318.96,1318.96,88
2025-03-19T12:00:00-03:00,1315.22,1315.22,1307.92,1308.35,34
2025-03-19T12:15:00-03:00,1309.4,1309.4,1305.25,1305.25,15
2025-03-19T12:30:00-03:00,1306.61,1309.64,1306.61,1307.31,5
2025-03-19T13:00:00-03:00,1305.04,1305.04,1305.04,1305.04,1
2025-03-19T13:15:00-03:00,1307.075,1316.01,1307.075,1316.01,132
2025-03-19T13:30:00-03:00,1314.54,1314.75,1311.14,1314.44,212
2025-03-19T13:45:00-03:00,1314.01,1316.76,1314.0,1314.0,47
2025-03-19T14:00:00-03:00,1314.0,1314.1,1312.59,1314.1,31
2025-03-19T14:15:00-03:00,1313.4,1313.68,1313.335,1313.335,15
2025-03-19T14:30:00-03:00,1315.0,1315.0,1311.73,1311.73,29
2025-03-19T14:45:00-03:00,1311.73,1311.73,1310.39,1311.55,28
2025-03-19T15:00:00-03:00,1310.89,1320.21,1309.78,1320.21,36
2025-03-19T15:15:00-03:00,1320.72,1320.72,1320.72,1320.72,2
2025-03-19T15:30:00-03:00,1318.42,1324.78,1318.0,1324.78,66
2025-03-19T15:45:00-03:00,1324.615,1328.13,1320.15,1320.15,13
2025-03-19T16:00:00-03:00,1324.45,1330.46,1324.45,1327.82,20
2025-03-19T16:15:00-03:00,1327.72,1327.72,1323.94,1326.37,54
2025-03-19T16:30:00-03:00,1326.21,1327.4,1323.0,1327.35,264
2025-03-19T16:45:00-03:00,1326.47,1328.05,1319.81,1328.05,515
2025-03-20T10:30:00-03:00,1324.99,1331.085,1324.99,1326.04,122
2025-03-20T10:45:00-03:00,1326.3,1330.94,1326.23,1330.94,14
2025-03-20T11:00:00-03:00,1331.55,1331.55,1321.99,1321.99,97
2025-03-20T11:15:00-03:00,1322.04,1330.83,1319.98,1330.71,149
2025-03-20T11:30:00-03:00,1335.37,1335.37,1330.31,1330.31,150
2025-03-20T11:45:00-03:00,1329.55,1329.8,1329.55,1329.8,6
2025-03-20T12:00:00-03:00,1331.34,1331.34,1331.34,1331.34,57
2025-03-20T12:15:00-03:00,1330.0,1330.0,1327.0,1329.31,52
2025-03-20T12:30:00-03:00,1330.19,1330.71,1324.85,1330.71,446
2025-03-20T12:45:00-03:00,1333.61,1335.0,1328.27,1328.27,282
2025-03-20T13:00:00-03:00,1330.65,1330.65,1326.32,1326.98,53
2025-03-20T13:15:00-03:00,1326.36,1326.71,1326.28,1326.45,14
2025-03-20T13:30:00-03:00,1326.0,1326.0,1323.02,1323.02,15
2025-03-20T13:45:00-03:00,1322.32,1323.65,1319.04,1323.65,171
2025-03-20T14:15:00-03:00,1320.32,1320.87,1318.37,1318.37,31
2025-03-20T14:30:00-03:00,1318.37,1318.37,1317.39,1317.39,3
2025-03-20T14:45:00-03:00,1318.5,1318.5,1315.53,1315.53,27
2025-03-20T15:00:00-03:00,1316.18,1319.2,1316.1,1319.2,99
2025-03-20T15:15:00-03:00,1318.27,1318.27,1318.27,1318.27,1
2025-03-20T15:30:00-03:00,1316.98,1319.04,1316.98,1317.97,45
2025-03-20T15:45:00-03:00,1318.99,1322.09,1317.33,1317.33,60
2025-03-20T16:00:00-03:00,1320.13,1320.13,1320.13,1320.13,11
2025-03-20T16:15:00-03:00,1319.0,1319.36,1315.74,1316.66,88
2025-03-20T16:30:00-03:00,1318.17,1319.36,1313.08,1314.33,281
2025-03-20T16:45:00-03:00,1315.86,1317.24,1312.67,1316.22,681
2025-03-21T10:30:00-03:00,1312.53,1312.53,1312.53,1312.53,21
2025-03-21T10:45:00-03:00,1312.36,1318.18,1312.36,1318.18,13
2025-03-21T11:00:00-03:00,1315.76,1315.76,1313.53,1313.53,45
2025-03-21T11:15:00-03:00,1314.1,1315.03,1314.03,1315.0,25
2025-03-21T11:30:00-03:00,1315.0,1315.0,1315.0,1315.0,1
2025-03-21T11:45:00-03:00,1315.49,1318.99,1315.49,1318.99,38
2025-03-21T12:00:00-03:00,1318.98,1321.2,1318.98,1321.2,3
2025-03-21T12:15:00-03:00,1321.2,1321.2,1317.99,1317.99,30
2025-03-21T12:30:00-03:00,1315.89,1316.21,1309.03,1310.04,25
2025-03-21T12:45:00-03:00,1309.49,1310.69,1308.07,1310.69,31
2025-03-21T13:15:00-03:00,1312.26,1312.27,1311.67,1311.67,3
2025-03-21T13:30:00-03:00,1312.64,1314.42,1311.26,1313.43,52
2025-03-21T13:45:00-03:00,1311.62,1312.17,1309.17,1309.17,21
2025-03-21T14:00:00-03:00,1306.81,1307.0,1305.0,1305.0,21
2025-03-21T14:15:00-03:00,1302.0,1302.0,1300.0,1300.0,34
2025-03-21T14:30:00-03:00,1301.71,1303.0,1300.67,1303.0,35
2025-03-21T14:45:00-03:00,1302.33,1302.33,1295.0,1295.0,156
2025-03-21T15:00:00-03:00,1295.0,1297.79,1295.0,1297.77,79
2025-03-21T15:15:00-03:00,1295.94,1295.94,1292.47,1292.47,17
2025-03-21T15:30:00-03:00,1296.4,1299.32,1294.47,1299.32,124
2025-03-21T15:45:00-03:00,1299.01,1303.96,1298.32,1303.96,25
2025-03-21T16:00:00-03:00,1300.36,1300.36,1295.91,1295.91,191
2025-03-21T16:15:00-03:00,1299.06,1299.81,1297.04,1298.29,63
2025-03-21T16:30:00-03:00,1300.61,1302.51,1300.61,1300.77,84
2025-03-21T16:45:00-03:00,1302.24,1303.92,1296.5,1296.5,1147
2025-03-24T10:30:00-03:00,1314.235,1317.57,1308.57,1315.57,392
2025-03-24T10:45:00-03:00,1318.99,1318.99,1318.0,1318.0,36
2025-03-24T11:00:00-03:00,1319.12,1319.12,1319.12,1319.12,2
2025-03-24T11:15:00-03:00,1319.84,1322.87,1319.52,1319.78,56
2025-03-24T11:30:00-03:00,1318.99,1319.33,1316.1,1319.11,223
2025-03-24T11:45:00-03:00,1321.13,1329.0,1321.13,1326.28,137
2025-03-24T12:00:00-03:00,1329.27,1331.81,1328.74,1330.61,17
2025-03-24T12:15:00-03:00,1330.21,1330.23,1330.21,1330.23,2
2025-03-24T12:30:00-03:00,1330.78,1331.78,1329.76,1331.78,13
2025-03-24T12:45:00-03:00,1329.8,1330.7,1328.59,1329.0,82
2025-03-24T13:00:00-03:00,1329.0,1330.44,1327.69,1330.44,71
2025-03-24T13:15:00-03:00,1329.06,1329.06,1326.49,1326.49,22
2025-03-24T13:30:00-03:00,1324.19,1324.19,1321.73,1321.73,13
2025-03-24T13:45:00-03:00,1319.24,1319.24,1318.97,1318.97,13
2025-03-24T14:00:00-03:00,1314.58,1314.58,1314.58,1314.58,1
2025-03-24T14:15:00-03:00,1314.83,1314.83,1309.33,1309.52,43
2025-03-24T14:30:00-03:00,1309.49,1310.0,1300.0,1300.0,467
2025-03-24T14:45:00-03:00,1299.835,1301.69,1299.835,1301.02,41
2025-03-24T15:00:00-03:00,1298.99,1299.1,1295.9,1296.09,15
2025-03-24T15:15:00-03:00,1295.87,1295.87,1289.06,1289.06,45
2025-03-24T15:30:00-03:00,1287.92,1289.8,1284.74,1286.08,538
2025-03-24T15:45:00-03:00,1284.07,1284.65,1278.0,1278.5,243
2025-03-24T16:00:00-03:00,1277.71,1280.01,1275.0,1275.0,334
2025-03-24T16:15:00-03:00,1276.52,1278.18,1272.695,1277.72,175
2025-03-24T16:30:00-03:00,1279.56,1281.67,1278.84,1281.0,68
2025-03-24T16:45:00-03:00,1282.78,1286.59,1279.47,1283.68,687
2025-03-25T10:30:00-03:00,1294.2,1301.14,1294.2,1299.07,206
2025-03-25T10:45:00-03:00,1298.85,1298.85,1294.68,1295.36,57
2025-03-25T11:00:00-03:00,1296.04,1297.02,1295.24,1295.24,20
2025-03-25T11:15:00-03:00,1295.02,1295.9,1293.37,1293.37,30
2025-03-25T11:30:00-03:00,1290.06,1291.3,1288.55,1289.67,22
2025-03-25T11:45:00-03:00,1290.04,1291.94,1290.04,1291.94,12
2025-03-25T12:00:00-03:00,1293.86,1293.86,1292.0,1292.0,4
2025-03-25T12:15:00-03:00,1293.77,1293.77,1288.69,1291.19,32
2025-03-25T12:30:00-03:00,1288.73,1292.07,1288.73,1292.07,3
2025-03-25T12:45:00-03:00,1290.15,1290.25,1285.0,1289.69,103
2025-03-25T13:00:00-03:00,1287.19,1287.19,1287.19,1287.19,4
2025-03-25T13:15:00-03:00,1288.59,1288.59,1287.25,1287.25,9
2025-03-25T13:30:00-03:00,1287.89,1287.89,1285.98,1285.98,6
2025-03-25T13:45:00-03:00,1287.12,1287.12,1285.0,1285.0,19
2025-03-25T14:00:00-03:00,1285.9,1286.03,1284.26,1285.8,18
2025-03-25T14:30:00-03:00,1285.0,1285.0,1282.79,1282.79,56
2025-03-25T14:45:00-03:00,1283.4,1283.4,1279.16,1279.985,39
2025-03-25T15:00:00-03:00,1279.98,1279.985,1279.98,1279.985,6
2025-03-25T15:15:00-03:00,1278.9,1278.9,1278.9,1278.9,4
2025-03-25T15:30:00-03:00,1277.82,1277.82,1271.36,1271.36,224
2025-03-25T15:45:00-03:00,1270.99,1271.15,1267.82,1268.32,52
2025-03-25T16:00:00-03:00,1269.5,1273.28,1269.31,1273.28,79
2025-03-25T16:15:00-03:00,1273.33,1277.86,1273.3,1276.0,211
2025-03-25T16:30:00-03:00,1280.95,1282.53,1278.89,1282.09,81
2025-03-25T16:45:00-03:00,1285.0,1296.87,1284.17,1294.71,673
2025-03-26T10:30:00-03:00,1300.0,1300.0,1296.36,1296.36,2
2025-03-26T10:45:00-03:00,1296.44,1300.68,1296.44,1297.995,44
2025-03-26T11:00:00-03:00,1297.57,1298.0,1297.57,1298.0,2
2025-03-26T11:15:00-03:00,1295.11,1295.11,1287.71,1289.93,72
2025-03-26T11:30:00-03:00,1290.48,1295.48,1290.48,1295.48,93
2025-03-26T11:45:00-03:00,1295.48,1296.72,1295.0,1295.0,65
2025-03-26T12:00:00-03:00,1296.42,1298.0,1295.48,1295.48,35
2025-03-26T12:15:00-03:00,1296.0,1296.0,1295.0,1295.43,35
2025-03-26T12:30:00-03:00,1295.26,1296.4,1295.26,1296.4,19
2025-03-26T12:45:00-03:00,1296.09,1296.5,1296.09,1296.5,15
2025-03-26T13:00:00-03:00,1296.4,1300.0,1296.4,1300.0,216
2025-03-26T13:15:00-03:00,1302.0,1302.68,1302.0,1302.68,7
2025-03-26T13:30:00-03:00,1304.72,1304.72,1304.72,1304.72,10
2025-03-26T13:45:00-03:00,1302.85,1302.99,1298.01,1300.83,61
2025-03-26T14:15:00-03:00,1299.0,1299.0,1296.4,1296.4,13
2025-03-26T14:30:00-03:00,1298.0,1298.0,1296.89,1297.58,11
2025-03-26T15:00:00-03:00,1297.69,1298.59,1297.69,1298.59,14
2025-03-26T15:15:00-03:00,1301.11,1301.11,1301.11,1301.11,3
2025-03-26T15:30:00-03:00,1301.58,1301.58,1298.56,1298.56,58
2025-03-26T15:45:00-03:00,1296.5,1298.0,1296.4,1297.7,123
2025-03-26T16:00:00-03:00,1299.0,1299.0,1296.84,1296.84,98
2025-03-26T16:15:00-03:00,1299.65,1299.65,1299.53,1299.53,2
2025-03-26T16:30:00-03:00,1299.53,1299.53,1298.13,1298.9,38
2025-03-26T16:45:00-03:00,1300.01,1300.77,1296.96,1299.2,529
2025-03-27T10:30:00-03:00,1309.49,1309.49,1304.82,1307.48,68
2025-03-27T10:45:00-03:00,1305.495,1311.0,1305.495,1311.0,34
2025-03-27T11:00:00-03:00,1313.81,1317.4,1309.39,1313.78,155
2025-03-27T11:15:00-03:00,1317.21,1327.79,1317.21,1326.94,53
2025-03-27T11:30:00-03:00,1330.0,1330.0,1327.07,1329.08,19
